audio_path,caption,label,group_id,source
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/4TDtUHo5cSE.wav,,1,fmc_track_4TDtUHo5cSE,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/007/007526.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/127/127157.mp3,,0,fma_artist_21063,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/TakkuFZJsis.wav,,0,fmc_track_TakkuFZJsis,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/gdtw54I8soM.wav,,1,fmc_track_gdtw54I8soM,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/r_TgaHCsYB0.wav,,1,fmc_track_r_TgaHCsYB0,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/Vfcfj4OIJXE.wav,,0,fmc_track_Vfcfj4OIJXE,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/dMfKImuNJjA.wav,,1,fmc_track_dMfKImuNJjA,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/DUmXpq-Cksg.wav,,1,fmc_track_DUmXpq-Cksg,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/Lrhy2auO6hY.wav,,0,fmc_track_Lrhy2auO6hY,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/125/125184.mp3,,0,fma_artist_9765,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/3Yc7_n6mDsI.wav,,1,fmc_track_3Yc7_n6mDsI,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/054/054037.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/XaqVAF-ADWU.wav,,1,fmc_track_XaqVAF-ADWU,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/p2yedR_jMTU.wav,,1,fmc_track_p2yedR_jMTU,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/ZaUaqnLdg6k.wav,,1,fmc_track_ZaUaqnLdg6k,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/PeQ8L_svYcU.wav,,1,fmc_track_PeQ8L_svYcU,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/097/097372.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/bPWbeWf5xNI.wav,,1,fmc_track_bPWbeWf5xNI,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/4AejyFDHP_k.wav,,0,fmc_track_4AejyFDHP_k,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/UHvYrO1IGCc.wav,,1,fmc_track_UHvYrO1IGCc,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/110/110925.mp3,,0,fma_artist_19109,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/gpEU6RafUf0.wav,,1,fmc_track_gpEU6RafUf0,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/066/066945.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/116/116867.mp3,,0,fma_artist_19840,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/057/057999.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/24cmo2fEQo8.wav,,1,fmc_track_24cmo2fEQo8,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/101/101068.mp3,,0,fma_artist_18165,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/UWl99yJsb8M.wav,,1,fmc_track_UWl99yJsb8M,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/xZSioXdxo4Y.wav,,1,fmc_track_xZSioXdxo4Y,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/012/012388.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/0EzWmAPwoTs.wav,,0,fmc_track_0EzWmAPwoTs,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/149/149083.mp3,,0,fma_artist_23647,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/ChCdYoDz7CY.wav,,1,fmc_track_ChCdYoDz7CY,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/129/129923.mp3,,0,fma_artist_21423,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/wgIf0FX6WzI.wav,,1,fmc_track_wgIf0FX6WzI,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/132/132447.mp3,,0,fma_artist_21691,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/31DNFoW3NAw.wav,,1,fmc_track_31DNFoW3NAw,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/089/089847.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/OjEG808MfF4.wav,,1,fmc_track_OjEG808MfF4,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/Kojo5khAAS0.wav,,1,fmc_track_Kojo5khAAS0,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/ALU-1AILj1c.wav,,1,fmc_track_ALU-1AILj1c,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/068/068821.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/R4jlQEweREY.wav,,1,fmc_track_R4jlQEweREY,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/JLYb7DwCaQU.wav,,1,fmc_track_JLYb7DwCaQU,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/oNqBsQiNoAU.wav,,1,fmc_track_oNqBsQiNoAU,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/MvnC1TfNiPY.wav,,1,fmc_track_MvnC1TfNiPY,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/146/146946.mp3,,0,fma_artist_3717,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/075/075371.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/qLWWDHLJBBQ.wav,,0,fmc_track_qLWWDHLJBBQ,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/140/140370.mp3,,0,fma_artist_17125,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/O0sDg-yLvlE.wav,,1,fmc_track_O0sDg-yLvlE,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/111/111149.mp3,,0,fma_artist_16986,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/043/043056.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/S8fE5jNVchg.wav,,1,fmc_track_S8fE5jNVchg,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/W_zgEkvp4xU.wav,,1,fmc_track_W_zgEkvp4xU,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/144/144468.mp3,,0,fma_artist_3475,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/032/032839.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/036/036539.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/yhS-6Y8ToR8.wav,,1,fmc_track_yhS-6Y8ToR8,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/116/116236.mp3,,0,fma_artist_19778,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/bm5IT7e2vvI.wav,,1,fmc_track_bm5IT7e2vvI,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/yKx_RFUTPfI.wav,,1,fmc_track_yKx_RFUTPfI,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/vQcB6NI7cMo.wav,,1,fmc_track_vQcB6NI7cMo,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/024/024801.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/111/111416.mp3,,0,fma_artist_19034,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/bTLgeqCaYMY.wav,,1,fmc_track_bTLgeqCaYMY,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/6YXjJ6ABnZU.wav,,1,fmc_track_6YXjJ6ABnZU,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/117/117631.mp3,,0,fma_artist_19890,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/016/016433.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/131/131794.mp3,,0,fma_artist_19685,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/AgJH6Ul1EFg.wav,,1,fmc_track_AgJH6Ul1EFg,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/155/155296.mp3,,0,fma_artist_18876,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/-wymN80CiYU.wav,,1,fmc_track_-wymN80CiYU,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/135/135374.mp3,,0,fma_artist_21958,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/PJRG2bwphUc.wav,,1,fmc_track_PJRG2bwphUc,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/eyY6f4iQDH4.wav,,1,fmc_track_eyY6f4iQDH4,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/a2QxlP5DAYQ.wav,,1,fmc_track_a2QxlP5DAYQ,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/130/130917.mp3,,0,fma_artist_21535,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/124/124392.mp3,,0,fma_artist_20763,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/pqsU95TNNP8.wav,,1,fmc_track_pqsU95TNNP8,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/KB4e9v_5uTE.wav,,0,fmc_track_KB4e9v_5uTE,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/094/094265.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/yx7BZ_djE-U.wav,,1,fmc_track_yx7BZ_djE-U,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/6AC84nr6ckM.wav,,1,fmc_track_6AC84nr6ckM,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/019/019423.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/5ZX9Ig7XXsw.wav,,1,fmc_track_5ZX9Ig7XXsw,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/GJYhDjThTHM.wav,,1,fmc_track_GJYhDjThTHM,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/070/070964.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/044/044097.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/053/053380.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/057/057508.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/g8USMvt9np0.wav,,1,fmc_track_g8USMvt9np0,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/j6O_U9EseKQ.wav,,1,fmc_track_j6O_U9EseKQ,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/v29jCrlSCmE.wav,,1,fmc_track_v29jCrlSCmE,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/140/140576.mp3,,0,fma_artist_11827,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/I6wri5XQQbU.wav,,1,fmc_track_I6wri5XQQbU,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/126/126917.mp3,,0,fma_artist_1805,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/vNZ3JS1LjDc.wav,,1,fmc_track_vNZ3JS1LjDc,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/042/042238.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/042/042871.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/084/084312.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/027/027445.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/VfARCp38XtA.wav,,1,fmc_track_VfARCp38XtA,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/0VwX92X3iPc.wav,,1,fmc_track_0VwX92X3iPc,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/095/095211.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/5AdeNHlPnvs.wav,,1,fmc_track_5AdeNHlPnvs,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/026/026902.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/noLrCDzAp5M.wav,,1,fmc_track_noLrCDzAp5M,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/104/104814.mp3,,0,fma_artist_18302,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/VDYqYuPzW8E.wav,,1,fmc_track_VDYqYuPzW8E,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/hHb0Eq1I7Fk.wav,,1,fmc_track_hHb0Eq1I7Fk,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/070/070417.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/n1PTn_NH_K0.wav,,1,fmc_track_n1PTn_NH_K0,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/eWGGj4duzIo.wav,,0,fmc_track_eWGGj4duzIo,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/037/037784.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/124/124878.mp3,,0,fma_artist_20822,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/150/150165.mp3,,0,fma_artist_23766,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/FvdUm5j_oA0.wav,,1,fmc_track_FvdUm5j_oA0,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/FE2kALvHjEU.wav,,1,fmc_track_FE2kALvHjEU,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/001/001925.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/l21xSYRR_Xc.wav,,1,fmc_track_l21xSYRR_Xc,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/036/036614.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/085/085415.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/053/053664.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/hHb0Eq1I7Fk.wav,,0,fmc_track_hHb0Eq1I7Fk,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/eQTK2fo3RoE.wav,,1,fmc_track_eQTK2fo3RoE,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/D4ccFYk3bhU.wav,,1,fmc_track_D4ccFYk3bhU,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/ADffHhHMtjU.wav,,1,fmc_track_ADffHhHMtjU,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/114/114392.mp3,,0,fma_artist_19496,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/tc7crRl2JqA.wav,,1,fmc_track_tc7crRl2JqA,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/adHhqDnyZv8.wav,,1,fmc_track_adHhqDnyZv8,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/118/118657.mp3,,0,fma_artist_7473,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/LfbGHMumxIQ.wav,,1,fmc_track_LfbGHMumxIQ,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/j-93krRXAaY.wav,,1,fmc_track_j-93krRXAaY,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/058/058207.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/VlXi2TxMXbc.wav,,1,fmc_track_VlXi2TxMXbc,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/MSqQKf3O3vY.wav,,1,fmc_track_MSqQKf3O3vY,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/mustango/2gvyOxKuQPY.wav,,1,fmc_track_2gvyOxKuQPY,mustango
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/w0A-4EbkVz8.wav,,1,fmc_track_w0A-4EbkVz8,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/Ie5FO_BetOE.wav,,0,fmc_track_Ie5FO_BetOE,MusicCaps
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/087/087430.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/126/126400.mp3,,0,fma_artist_20995,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/HrxfNVYirCo.wav,,1,fmc_track_HrxfNVYirCo,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/125/125607.mp3,,0,fma_artist_20926,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/120/120474.mp3,,0,fma_artist_20209,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/XOsHEjo-RSg.wav,,1,fmc_track_XOsHEjo-RSg,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/w8c7JFU6by4.wav,,1,fmc_track_w8c7JFU6by4,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/qbIPQGY8RRA.wav,,1,fmc_track_qbIPQGY8RRA,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/042/042798.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/025/025215.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/103/103801.mp3,,0,fma_artist_18156,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/qlWEAm4AUTU.wav,,1,fmc_track_qlWEAm4AUTU,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/Jsk3ZUGvP-o.wav,,1,fmc_track_Jsk3ZUGvP-o,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/010/010364.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/118/118952.mp3,,0,fma_artist_20112,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/CXCbBSUuugs.wav,,1,fmc_track_CXCbBSUuugs,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/RcfaWoTywcA.wav,,1,fmc_track_RcfaWoTywcA,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/071/071710.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/057/057257.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/14hTDUjCr_g.wav,,1,fmc_track_14hTDUjCr_g,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/148/148298.mp3,,0,fma_artist_23548,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/hFj0KUzofNg.wav,,1,fmc_track_hFj0KUzofNg,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/audioldm2/hM88FG1_D5Q.wav,,1,fmc_track_hM88FG1_D5Q,audioldm2
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/CZoPTJNmiCw.wav,,1,fmc_track_CZoPTJNmiCw,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/034/034976.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fma/fma_medium/fma_medium/068/068592.mp3,,0,fma_artist_unknown,fma
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/musicldm/cQX-WgT0ACQ.wav,,1,fmc_track_cQX-WgT0ACQ,musicldm
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicGen_medium/BS2ZnUhmHj4.wav,,1,fmc_track_BS2ZnUhmHj4,MusicGen_medium
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/stable_audio_open/a-11dtG7aK4.wav,,1,fmc_track_a-11dtG7aK4,stable_audio_open
/Users/ns_workstation23/Documents/AI_ML/genAI/final_capstone/raw/fmc/MusicCaps/Fz-ZNyVKWro.wav,,0,fmc_track_Fz-ZNyVKWro,MusicCaps
